top - 14:22:42 up  4:22,  1 user,  load average: 0.25, 0.55, 0.54
Threads: 1583 total,   1 running, 1578 sleeping,   4 stopped,   0 zombie
%Cpu(s):  1.3 us,  1.3 sy,  0.0 ni, 97.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   7756.4 total,    264.6 free,   5050.0 used,   2441.8 buff/cache
MiB Swap:   8192.0 total,   6901.3 free,   1290.7 used.   1479.6 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
   4717 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.21 chrome:+
   4724 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.04 GpuWatc+
   4725 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 ThreadP+
   4726 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:01.99 ThreadP+
   4727 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:21.37 Chrome_+
   4729 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:45.52 VizComp+
   4731 sahilch+  39  19   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4732 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4733 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4734 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4735 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4736 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4737 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4738 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4739 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   4740 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 chrome:+
   6071 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 ThreadP+
   6072 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.00 ThreadP+
   8056 sahilch+  20   0   33.2g 171812 105108 S   0.0   2.2   0:00.01 MemoryI+
   4696 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.80 chrome
   4697 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.03 HangWat+
   4698 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.06 ThreadP+
   4700 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:46.69 Chrome_+
   4704 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.00 inotify+
   8053 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.00 MemoryI+
  22313 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.16 ThreadP+
  22525 sahilch+  20   0   32.3g  70152  44236 S   0.0   0.9   0:00.06 ThreadP+
   4719 sahilch+  20   0   32.3g  25604  18376 S   0.0   0.3   0:01.13 chrome
   4720 sahilch+  20   0   32.3g  25604  18376 S   0.0   0.3   0:00.00 ThreadP+
   4722 sahilch+  20   0   32.3g  25604  18376 S   0.0   0.3   0:00.65 Chrome_+
   8055 sahilch+  20   0   32.3g  25604  18376 S   0.0   0.3   0:00.00 MemoryI+
  18506 sahilch+  20   0   32.3g  25604  18376 S   0.0   0.3   0:00.04 ThreadP+
   4759 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:04.57 chrome
   4764 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 ThreadP+
   4768 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:02.44 Chrome_+
   4769 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 GpuMemo+
   4771 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   4775 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 ThreadP+
   4777 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   4780 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   4784 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   4787 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   4790 sahilch+  30  10 1124.5g  64316  47176 S   0.0   0.8   0:00.00 Composi+
   8054 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 MemoryI+
  22680 sahilch+  20   0 1124.5g  64316  47176 S   0.0   0.8   0:00.00 ThreadP+
   4921 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:43.05 chrome
   4922 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.00 ThreadP+
   4925 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:06.20 Chrome_+
   4926 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.00 GpuMemo+
   4927 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:08.77 Composi+
   4928 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.00 ThreadP+
   4929 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.81 Composi+
   4930 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.79 Composi+
   4931 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.89 Composi+
   4932 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.92 Composi+
   4933 sahilch+  30  10 1124.5g 269912  97144 S   0.0   3.4   0:00.00 Composi+
   5392 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.00 MemoryI+
  23057 sahilch+  20   0 1124.5g 269912  97144 S   0.0   3.4   0:00.11 ThreadP+
   4983 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   1:24.27 chrome
   4984 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.00 ThreadP+
   4987 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:10.22 Chrome_+
   4988 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.00 GpuMemo+
   4989 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:26.10 Composi+
   4990 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.00 ThreadP+
   4991 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.03 Composi+
   4992 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.03 Composi+
   4993 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.03 Composi+
   4994 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.03 Composi+
   4995 sahilch+  30  10 1124.5g 162888  37960 S   0.0   2.1   0:00.00 Composi+
   5405 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.00 MemoryI+
  17156 sahilch+  20   0 1124.5g 162888  37960 S   0.0   2.1   0:00.02 ThreadP+
   5009 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.45 chrome
   5010 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 ThreadP+
   5012 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.19 Chrome_+
   5014 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 GpuMemo+
   5015 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5016 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 ThreadP+
   5017 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5018 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5019 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5020 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5021 sahilch+  30  10 1124.5g  35244  25800 S   0.0   0.4   0:00.00 Composi+
   5142 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.02 ThreadP+
   8059 sahilch+  20   0 1124.5g  35244  25800 S   0.0   0.4   0:00.00 MemoryI+
   5061 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.23 chrome
   5063 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.03 HangWat+
   5064 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.01 ThreadP+
   5065 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.05 ThreadP+
   5066 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.02 Chrome_+
   5069 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.00 threade+
   8057 sahilch+  20   0   32.6g  20196  19308 S   0.0   0.3   0:00.00 MemoryI+
   5178 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:10.84 slack
   5216 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 sandbox+
   5219 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.02 ThreadP+
   5223 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:02.23 Chrome_+
   5224 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.01 MemoryI+
   5225 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 slack
   5226 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.26 slack
   5227 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.28 slack
   5228 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.23 slack
   5230 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 slack
   5231 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.04 slack
   5232 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.05 slack
   5233 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.03 slack
   5234 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.03 slack
   5239 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.01 ThreadP+
   5240 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 Bluez D+
   5241 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 CrShutd+
   5242 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 dconf w+
   5243 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 pool-sp+
   5244 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 gmain
   5245 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.24 gdbus
   5255 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 inotify+
   5264 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 ThreadP+
   5265 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.16 Composi+
   5267 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 VideoCa+
   5268 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.37 slack
   5287 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.08 ThreadP+
   5332 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.04 CacheTh+
  14942 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.22 ThreadP+
  23737 sahilch+  20   0   20.8g  86296  61404 S   0.0   1.1   0:00.00 ThreadP+
   5182 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.21 chrome
   5183 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 ThreadP+
   5186 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.09 Chrome_+
   5187 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 GpuMemo+
   5188 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5189 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 ThreadP+
   5190 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5191 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5192 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5193 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5194 sahilch+  30  10 1124.5g  19176  13160 S   0.0   0.2   0:00.00 Composi+
   5625 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.01 ThreadP+
   8058 sahilch+  20   0 1124.5g  19176  13160 S   0.0   0.2   0:00.00 MemoryI+
   5217 sahilch+  20   0   16.4g   2048    756 S   0.0   0.0   0:00.04 slack
   5218 sahilch+  20   0   16.4g   3720    692 S   0.0   0.0   0:00.04 slack
   5236 sahilch+  20   0   16.0g    780    720 S   0.0   0.0   0:00.00 chrome_+
   5237 sahilch+  20   0   16.0g    780    720 S   0.0   0.0   0:00.00 chrome_+
   5238 sahilch+  20   0   16.0g    780    720 S   0.0   0.0   0:00.00 chrome_+
   5266 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:05.86 slack
   5315 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5316 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5317 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5318 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5319 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.06 GpuWatc+
   5320 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 ThreadP+
   5321 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.12 ThreadP+
   5322 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:02.08 Chrome_+
   5324 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:03.48 VizComp+
   5325 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5326 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5327 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
   5328 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 slack:d+
  24088 sahilch+  20   0   16.6g  46308  29664 S   0.0   0.6   0:00.00 ThreadP+
   5270 sahilch+  20   0   16.5g  24416  21928 S   0.0   0.3   0:00.33 slack
   5271 sahilch+  20   0   16.5g  24416  21928 S   0.0   0.3   0:00.03 ThreadP+
   5273 sahilch+  20   0   16.5g  24416  21928 S   0.0   0.3   0:02.40 Chrome_+
   5276 sahilch+  20   0   16.5g  24416  21928 S   0.0   0.3   0:00.00 inotify+
  22340 sahilch+  20   0   16.5g  24416  21928 S   0.0   0.3   0:00.01 ThreadP+
   5294 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.07 snap
   5300 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5301 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.00 snap
   5302 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5303 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.00 snap
   5304 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.00 snap
   5305 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5306 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.01 snap
   5307 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.05 snap
   5308 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5309 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5310 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.04 snap
   5311 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.02 snap
   5312 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.09 snap
   5313 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5486 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
   5643 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.03 snap
  10248 sahilch+  20   0 1383912  11484   1348 S   0.0   0.1   0:00.02 snap
   5333 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   1:24.28 slack
   5334 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.01 ThreadP+
   5336 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:03.47 Chrome_+
   5338 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.00 GpuMemo+
   5340 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:04.81 Composi+
   5341 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.23 ThreadP+
   5342 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.14 Composi+
   5343 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.15 Composi+
   5344 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.19 Composi+
   5345 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.15 Composi+
   5346 sahilch+  30  10   24.7g 205864  72600 S   0.0   2.6   0:00.00 Composi+
  22375 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.16 ThreadP+
  23243 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.11 ThreadP+
  23388 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.01 ThreadP+
  23735 sahilch+  20   0   24.7g 205864  72600 S   0.0   2.6   0:00.01 ThreadP+
   5501 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:02.74 chrome
   5502 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.00 ThreadP+
   5504 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.70 Chrome_+
   5506 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.00 GpuMemo+
   5507 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:01.36 Composi+
   5508 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.00 ThreadP+
   5509 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.05 Composi+
   5510 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.07 Composi+
   5511 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.05 Composi+
   5512 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.06 Composi+
   5513 sahilch+  30  10 1124.5g  33148  16884 S   0.0   0.4   0:00.00 Composi+
   5616 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.00 MemoryI+
   8577 sahilch+  20   0 1124.5g  33148  16884 S   0.0   0.4   0:00.02 ThreadP+
   5532 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:26.07 chrome
   5533 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 ThreadP+
   5535 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:03.51 Chrome_+
   5537 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 GpuMemo+
   5538 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:01.05 Composi+
   5539 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 ThreadP+
   5540 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.01 Composi+
   5541 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 Composi+
   5542 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.01 Composi+
   5543 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.02 Composi+
   5544 sahilch+  30  10 1124.6g 221988  84700 S   0.0   2.8   0:00.00 Composi+
   8060 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 MemoryI+
  23647 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.07 ThreadP+
  24077 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 ThreadP+
  24078 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.00 ThreadP+
  24079 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.09 ThreadP+
  24080 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.11 ThreadP+
  24081 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.11 ThreadP+
  24082 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.06 ThreadP+
  24083 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.13 ThreadP+
  24084 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.10 ThreadP+
  24085 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.04 ThreadP+
  24086 sahilch+  20   0 1124.6g 221988  84700 S   0.0   2.8   0:00.04 ThreadP+
   6589 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.91 chrome
   6590 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 ThreadP+
   6592 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.11 Chrome_+
   6594 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 GpuMemo+
   6595 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6596 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 ThreadP+
   6597 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6598 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6599 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6600 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6601 sahilch+  30  10 1124.5g  46672  15004 S   0.0   0.6   0:00.00 Composi+
   6995 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.06 ThreadP+
   7303 sahilch+  20   0 1124.5g  46672  15004 S   0.0   0.6   0:00.00 MemoryI+
   7003 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:07.68 chrome
   7004 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 ThreadP+
   7006 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:01.04 Chrome_+
   7008 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 GpuMemo+
   7009 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:01.34 Composi+
   7010 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 ThreadP+
   7011 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.03 Composi+
   7012 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.02 Composi+
   7013 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.01 Composi+
   7014 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.02 Composi+
   7015 sahilch+  30  10 1128.5g 106872  50104 S   0.0   1.3   0:00.00 Composi+
   7100 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 Media
   7143 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.08 Dedicat+
   7305 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 MemoryI+
  21952 sahilch+  20   0 1128.5g 106872  50104 S   0.0   1.3   0:00.00 ThreadP+
   7101 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:02.94 chrome
   7102 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 ThreadP+
   7104 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.58 Chrome_+
   7106 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 GpuMemo+
   7107 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.04 Composi+
   7108 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 ThreadP+
   7109 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 Composi+
   7110 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 Composi+
   7111 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 Composi+
   7112 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 Composi+
   7113 sahilch+  30  10 1124.5g 124516  77660 S   0.0   1.6   0:00.00 Composi+
   8063 sahilch+  20   0 1124.5g 124516  77660 S   0.0   1.6   0:00.00 MemoryI+
